"Location_name","Status","Priority","Address","City","State","Zip_code","Country","Phone","Email","Website","Facebook","Instagram","YouTube","Twitter","LinkedIn","Fax","Img","Tags","Products","Description","Lat","Lng","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Position_loca","Position_phone","Position_fax","Position_email","Position_web","Position_social","Marker"
"BADEMLİK ECZANESİ","active","10000","TUZLA","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","40.8982305","29.3598782","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YENİ HANDAN ECZANESİ","active","10000","BUCA","İZMİR","","","Türkiye","2324400205","","","","","","","","","","Eczane","","","38.3337361","27.2911248","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"PELİN ECZANESİ","active","10000","BAŞAKŞEHİR","İSTANBUL","","","Türkiye","2128139003","","","","","","","","","","Eczane","","","41.083333","28.816667","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SAHIN ECZANESI","active","10000","ESKIŞEHIR ANADOLU HAVALIMANI","ESKİŞEHİR","","","Türkiye","2222264231","","","","","","","","","","Eczane","","","39.8126282","30.5283545","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"PAKER ECZANESİ","active","10000","KUŞADASI","AYDIN","","","Türkiye","2566146907","","","","","","","","","","Eczane","","","37.857913","27.261015","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ALPSOY ECZANESI","active","10000","ANTALYA HAVALIMANI","ANTALYA","","","Türkiye","","","","","","","","","","","Eczane","","","36.9086961","30.7981855","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"İKİZ ECZANESİ","active","10000","DÖRTYOL","HATAY","","","Türkiye","3267130107","","","","","","","","","","Eczane","","","36.84335799999999","36.221565","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ULUONDER ECZANESI","active","10000","ESKIŞEHIR ANADOLU HAVALIMANI","ESKİŞEHİR","","","Türkiye","2221111111","","","","","","","","","","Eczane","","","39.8126282","30.5283545","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GÖREN ECZANESİ","active","10000","SAPANCA","SAKARYA","","","Türkiye","2645920370","","","","","","","","","","Eczane","","","40.68968","30.261428","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BASAK ECZANESI","active","10000","MERKEZ","MALATYA","","","Türkiye","","","","","","","","","","","Eczane","","","38.3553627","38.33352470000001","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SARAY ECZANESİ","active","10000","TERME","SAMSUN","","","Türkiye","3628761316","","","","","","","","","","Eczane","","","41.208647","36.972055","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YENİGÜN ECZANESİ","active","10000","SERDİVAN","SAKARYA","","","Türkiye","2642712743","","","","","","","","","","Eczane","","","40.7828018","30.3204873","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"PENDİK HALK ECZANESİ","active","10000","PENDİK","İSTANBUL","","","Türkiye","2164917390","","","","","","","","","","Eczane","","","40.879326","29.258135","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KÜÇÜKKUYU NİL ECZANESİ","active","10000","ÇAN","ÇANAKKALE","","","Türkiye","","","","","","","","","","","Eczane","","","40.028167","27.046634","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇEVREN ECZANESİ","active","10000","GEREDE","BOLU","","","Türkiye","","","","","","","","","","","Eczane","","","40.800325","32.193323","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GEBZE ECZANESİ","active","10000","GEBZE","KOCAELİ","","","Türkiye","3998682304","","","","","","","","","","Eczane","","","40.8025157","29.4397941","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ERGİN ECZANESİ","active","10000","EDREMİT","BALIKESİR","","","Türkiye","2663742527","","","","","","","","","","Eczane","","","39.594664","27.021888","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MERKEZ ECZANESİ","active","10000","GÖNEN","BALIKESİR","","","Türkiye","2667621600","","","","","","","","","","Eczane","","","40.102572","27.658373","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"NURSEN ECZANESİ","active","10000","ŞEHZADELER","MANİSA","","","Türkiye","2362373404","","","","","","","","","","Eczane","","","38.5726989","27.5026174","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇAĞDAŞKENT ECZANESİ","active","10000","Merkez","MERSİN","","","Türkiye","","","","","","","","","","","Eczane","","","36.8121041","34.6414811","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YUNUS EMRE ECZANESİ","active","10000","ŞAHİNBEY","GAZİANTEP","","","Türkiye","3423602009","","","","","","","","","","Eczane","","","36.9907413","37.2115829","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÖYKÜ ECZANESİ","active","10000","GAZIANTEP HAVALIMANI","GAZİANTEP","","","Türkiye","","","","","","","","","","","Eczane","","","36.9435888","37.4763761","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YALI ECZANESİ","active","10000","BEYKOZ","İSTANBUL","","","Türkiye","2163235387","","","","","","","","","","Eczane","","","41.132719","29.10569","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GUNES ECZANESI","active","10000","TUZLA","İSTANBUL","","","Türkiye","2558682304","","","","","","","","","","Eczane","","","40.8982305","29.3598782","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"LALELİ İSTANBUL ECZANESİ","active","10000","FATİH","İSTANBUL","","","Türkiye","2125115081","","","","","","","","","","Eczane","","","41.020169","28.933864","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YENİ ÇİĞDEM ECZANESİ","active","10000","KARABAĞLAR","İZMİR","","","Türkiye","","","","","","","","","","","Eczane","","","38.3465505","27.0441009","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BERÇİN ECZANESİ","active","10000","KARABAĞLAR","İZMİR","","","Türkiye","","","","","","","","","","","Eczane","","","38.3465505","27.0441009","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SANCAKLI ECZANESI","active","10000","MERKEZ","EDİRNE","","","Türkiye","2842120346","","","","","","","","","","Eczane","","","41.7","26.5609857","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GAZİLER ECZANESİ","active","10000","İLKADIM","SAMSUN","","","Türkiye","3624313966","","","","","","","","","","Eczane","","","41.2797031","36.3360667","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BAHAR ECZANESİ","active","10000","DARENDE","MALATYA","","","Türkiye","4226153420","","","","","","","","","","Eczane","","","38.556664","37.490605","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YENİ ÖZTÜRK ECZANESİ","active","10000","ANKARA ESENBOĞA HAVALIMANI","ANKARA","","","Türkiye","","","","","","","","","","","Eczane","","","40.1149458","32.9926733","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ŞİFA ECZANESİ","active","10000","SİVEREK","ŞANLIURFA","","","Türkiye","5422688752","","","","","","","","","","Eczane","","","37.754104","39.317716","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KEVSER ECZANESİ","active","10000","ŞAHİNBEY","GAZİANTEP","","","Türkiye","3423363331","","","","","","","","","","Eczane","","","36.9907413","37.2115829","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ELA ECZANESI","active","10000","Merkez","MUĞLA","","","Türkiye","","","","","","","","","","","Eczane","","","36.7745591","28.7751843","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ARIKAN ECZANESİ","active","10000","MERKEZ","ISPARTA","","","Türkiye","2462322140","","","","","","","","","","Eczane","","","37.7274986","30.6487508","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"LAL ECZANESI","active","10000","SEYHAN","ADANA","","","Türkiye","3225040770","","","","","","","","","","Eczane","","","36.9914194","35.3308285","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"VİTAMİN ECZANESİ","active","10000","KAYAPINAR","DİYARBAKIR","","","Türkiye","4122576868","","","","","","","","","","Eczane","","","37.9653913","40.0815606","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KÜBRA ECZANESİ","active","10000","ÇAYCUMA","ZONGULDAK","","","Türkiye","3726151517","","","","","","","","","","Eczane","","","41.428644","32.077204","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YENİ ECZANESİ","active","10000","BESNİ","ADIYAMAN","","","Türkiye","4163182078","","","","","","","","","","Eczane","","","37.6933587","37.8608708","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KEREM ECZANESİ","active","10000","ŞİŞLİ","İSTANBUL","","","Türkiye","4308682304","","","","","","","","","","Eczane","","","41.0536216","28.9819731","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"TUNCER ECZANESI","active","10000","SAFRANBOLU","BOLU","","","Türkiye","","","","","","","","","","","Eczane","","","41.249306","32.683128","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ZEYNEP ECZANESİ","active","10000","MERKEZ","DÜZCE","","","Türkiye","3805148555","","","","","","","","","","Eczane","","","40.83872","31.162609","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ARIMAN ECZANESİ","active","10000","NİLÜFER","BURSA","","","Türkiye","","","","","","","","","","","Eczane","","","40.1885281","29.0609636","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ADEMOĞLU ECZANESİ","active","10000","ADAPAZARI","SAKARYA","","","Türkiye","5063419698","","","","","","","","","","Eczane","","","40.788855","30.405954","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KALAŞ ECZANESİ","active","10000","ODUNPAZARI","ESKİŞEHİR","","","Türkiye","5412547224","","","","","","","","","","Eczane","","","39.7667061","30.52563109999999","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ERLER ECZANESİ","active","10000","ÖDEMİŞ","İZMİR","","","Türkiye","2325091818","","","","","","","","","","Eczane","","","38.228296","27.974842","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MUTLU ECZANESİ","active","10000","PENDİK","İSTANBUL","","","Türkiye","5468824466","","","","","","","","","","Eczane","","","40.879326","29.258135","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"EKİN ECZANESİ","active","10000","ŞEHZADELER","MANİSA","","","Türkiye","2362393600","","","","","","","","","","Eczane","","","38.5726989","27.5026174","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇAMLITEPE ECZANESİ","active","10000","GAZIANTEP HAVALIMANI","GAZİANTEP","","","Türkiye","","","","","","","","","","","Eczane","","","36.9435888","37.4763761","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"AKSARAY ECZANESİ","active","10000","ANTAKYA","HATAY","","","Türkiye","5321707760","","","","","","","","","","Eczane","","","36.2042794","36.1618938","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"FİLAZİ ECZANESİ","active","10000","Merkez","ADANA","","","Türkiye","","","","","","","","","","","Eczane","","","36.9914194","35.3308285","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YAPRAK ECZANESİ","active","10000","ÇUBUK","ANKARA","","","Türkiye","3128377763","","","","","","","","","","Eczane","","","40.23874","33.032668","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
